timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3,AQI_PM25,AQI_PM10,AQI,AQI_Category
1757833200,2025-09-14 07:00:00,2025-09-14 12:30:00,16.59,20.41,,,196.66,0.95,5.14,61.85,9.41,3.26,27.650000000000002,20.41,27.650000000000002,Good
1757836800,2025-09-14 08:00:00,2025-09-14 13:30:00,15.37,18.18,,,167.29,0.49,3.88,68.64,7.92,2.45,25.616666666666667,18.18,25.616666666666667,Good
1757840400,2025-09-14 09:00:00,2025-09-14 14:30:00,16.64,19.29,,,163.39,0.28,3.82,73.04,7.92,2.38,27.733333333333334,19.29,27.733333333333334,Good
1757844000,2025-09-14 10:00:00,2025-09-14 15:30:00,19.01,21.91,,,172.91,0.22,4.73,74.86,8.9,2.87,31.683333333333337,21.91,31.683333333333337,Good
1757847600,2025-09-14 11:00:00,2025-09-14 16:30:00,22.08,25.4,,,190.52,0.2,6.56,74.22,10.36,3.76,36.8,25.4,36.8,Good
1757851200,2025-09-14 12:00:00,2025-09-14 17:30:00,24.97,28.61,,,207.97,0.1,8.87,72.93,11.61,4.56,41.61666666666667,28.61,41.61666666666667,Good
1757854800,2025-09-14 13:00:00,2025-09-14 18:30:00,27.44,31.46,,,219.42,0.01,10.26,72.43,11.84,5.28,45.733333333333334,31.46,45.733333333333334,Good
1757858400,2025-09-14 14:00:00,2025-09-14 19:30:00,29.03,33.54,,,224.77,0.0,10.17,73.36,11.39,6.19,48.38333333333334,33.54,48.38333333333334,Good
1757862000,2025-09-14 15:00:00,2025-09-14 20:30:00,28.95,33.87,,,225.07,0.0,9.54,73.43,10.37,6.795,48.25,33.87,48.25,Good
1757865600,2025-09-14 16:00:00,2025-09-14 21:30:00,26.97,32.2,,,219.58,0.0,8.61,71.23,8.86,6.795,44.95,32.2,44.95,Good
1757869200,2025-09-14 17:00:00,2025-09-14 22:30:00,23.96,29.54,,,214.85,0.0,8.2,66.99,7.84,6.795,39.93333333333334,29.54,39.93333333333334,Good
1757872800,2025-09-14 18:00:00,2025-09-14 23:30:00,20.45,26.31,,,208.64,0.0,8.23,60.71,7.45,6.795,34.083333333333336,26.31,34.083333333333336,Good
1757876400,2025-09-14 19:00:00,2025-09-15 00:30:00,17.45,23.45,,,201.42,0.0,8.48,52.67,6.86,6.795,29.083333333333332,23.45,29.083333333333332,Good
1757880000,2025-09-14 20:00:00,2025-09-15 01:30:00,15.91,22.16,,,202.86,0.0,8.8,44.97,6.16,6.74,26.51666666666667,22.16,26.51666666666667,Good
1757883600,2025-09-14 21:00:00,2025-09-15 02:30:00,15.19,21.62,,,206.8,0.0,8.98,38.65,5.83,6.39,25.316666666666666,21.62,25.316666666666666,Good
1757887200,2025-09-14 22:00:00,2025-09-15 03:30:00,15.31,21.8,,,215.66,0.0,9.21,33.37,5.48,6.15,25.51666666666667,21.8,25.51666666666667,Good
1757890800,2025-09-14 23:00:00,2025-09-15 04:30:00,16.06,22.48,,,228.58,0.0,9.47,29.14,5.06,5.97,26.766666666666666,22.48,26.766666666666666,Good
1757894400,2025-09-15 00:00:00,2025-09-15 05:30:00,17.12,23.41,,,242.86,0.0,9.84,25.85,4.85,5.88,28.533333333333335,23.41,28.533333333333335,Good
1757898000,2025-09-15 01:00:00,2025-09-15 06:30:00,17.86,24.08,,,252.0,0.01,10.24,23.63,4.9,5.75,29.766666666666666,24.08,29.766666666666666,Good
1757901600,2025-09-15 02:00:00,2025-09-15 07:30:00,19.01,25.73,,,272.48,0.57,11.17,21.31,5.53,6.22,31.683333333333337,25.73,31.683333333333337,Good
1757905200,2025-09-15 03:00:00,2025-09-15 08:30:00,20.31,27.47,,,289.83,0.95,11.29,22.11,7.17,6.45,33.85,27.47,33.85,Good
1757908800,2025-09-15 04:00:00,2025-09-15 09:30:00,20.84,27.42,,,263.25,0.95,11.02,28.22,12.64,4.99,34.733333333333334,27.42,34.733333333333334,Good
1757912400,2025-09-15 05:00:00,2025-09-15 10:30:00,21.43,27.87,,,248.13,0.95,10.18,37.04,15.43,4.47,35.71666666666667,27.87,35.71666666666667,Good
1757916000,2025-09-15 06:00:00,2025-09-15 11:30:00,26.34,32.76,,,237.75,0.95,8.99,54.21,16.025000000000002,4.26,43.9,32.76,43.9,Good
1757919600,2025-09-15 07:00:00,2025-09-15 12:30:00,20.11,24.6,,,183.28,0.81,8.04,59.32,13.9,2.64,33.516666666666666,24.6,33.516666666666666,Good
1757923200,2025-09-15 08:00:00,2025-09-15 13:30:00,13.27,16.64,,,155.18,0.25,7.49,55.28,11.54,2.04,22.116666666666667,16.64,22.116666666666667,Good
1757926800,2025-09-15 09:00:00,2025-09-15 14:30:00,12.18,15.48,,,151.96,0.19,7.85,54.1,11.6,2.07,20.3,15.48,20.3,Good
1757930400,2025-09-15 10:00:00,2025-09-15 15:30:00,13.39,17.02,,,161.04,0.2,9.02,53.57,12.36,2.51,22.31666666666667,17.02,22.31666666666667,Good
1757934000,2025-09-15 11:00:00,2025-09-15 16:30:00,16.32,20.49,,,178.54,0.23,11.06,52.08,13.49,3.2,27.200000000000003,20.49,27.200000000000003,Good
1757937600,2025-09-15 12:00:00,2025-09-15 17:30:00,19.87,24.51,,,197.13,0.17,13.66,50.4,14.56,3.81,33.11666666666667,24.51,33.11666666666667,Good
1757941200,2025-09-15 13:00:00,2025-09-15 18:30:00,23.07,28.12,,,217.31,0.02,15.94,48.52,14.59,4.65,38.45,28.12,38.45,Good
1757944800,2025-09-15 14:00:00,2025-09-15 19:30:00,23.52,28.92,,,233.61,0.0,16.6,46.62,13.82,5.83,39.2,28.92,39.2,Good
1757948400,2025-09-15 15:00:00,2025-09-15 20:30:00,21.24,26.78,,,240.85,0.0,15.81,44.94,12.48,6.79,35.4,26.78,35.4,Good
1757952000,2025-09-15 16:00:00,2025-09-15 21:30:00,17.87,22.86,,,242.94,0.01,14.38,42.42,14.15,6.45,29.783333333333335,22.86,29.783333333333335,Good
1757955600,2025-09-15 17:00:00,2025-09-15 22:30:00,16.57,21.62,,,261.25,0.01,14.39,37.29,15.72,5.67,27.616666666666667,21.62,27.616666666666667,Good
1757959200,2025-09-15 18:00:00,2025-09-15 23:30:00,16.59,21.57,,,281.69,0.01,15.29,31.04,16.025000000000002,4.81,27.650000000000002,21.57,27.650000000000002,Good
1757962800,2025-09-15 19:00:00,2025-09-16 00:30:00,16.27,20.02,,,283.27,0.0,15.39,26.34,16.025000000000002,3.8,27.116666666666667,20.02,27.116666666666667,Good
1757966400,2025-09-15 20:00:00,2025-09-16 01:30:00,16.01,18.85,,,286.59,0.0,14.74,23.01,15.22,3.25,26.683333333333337,18.85,26.683333333333337,Good
1757970000,2025-09-15 21:00:00,2025-09-16 02:30:00,15.42,17.79,,,285.23,0.0,13.61,20.93,12.27,3.15,25.7,17.79,25.7,Good
1757973600,2025-09-15 22:00:00,2025-09-16 03:30:00,14.91,17.21,,,284.24,0.0,12.5,19.23,9.03,3.45,24.85,17.21,24.85,Good
1757977200,2025-09-15 23:00:00,2025-09-16 04:30:00,14.34,16.78,,,285.61,0.01,11.59,17.48,6.57,3.79,23.900000000000002,16.78,23.900000000000002,Good
1757980800,2025-09-16 00:00:00,2025-09-16 05:30:00,13.5,16.07,,,285.59,0.02,10.98,16.02,5.04,3.96,22.5,16.07,22.5,Good
1757984400,2025-09-16 01:00:00,2025-09-16 06:30:00,12.81,15.72,,,287.65,0.08,10.98,14.53,4.28,4.05,21.35,15.72,21.35,Good
1757988000,2025-09-16 02:00:00,2025-09-16 07:30:00,12.72,16.59,,,302.29,0.95,11.37,13.79,4.38,4.23,21.200000000000003,16.59,21.200000000000003,Good
1757991600,2025-09-16 03:00:00,2025-09-16 08:30:00,12.97,17.63,,,315.44,0.95,10.76,16.52,5.34,4.45,21.616666666666667,17.63,21.616666666666667,Good
1757995200,2025-09-16 04:00:00,2025-09-16 09:30:00,12.99,17.33,,,279.9,0.95,11.35,22.49,10.43,3.45,21.650000000000002,17.33,21.650000000000002,Good
1757998800,2025-09-16 05:00:00,2025-09-16 10:30:00,14.56,19.0,,,269.33,0.95,10.37,31.49,10.89,3.49,24.26666666666667,19.0,24.26666666666667,Good
1758002400,2025-09-16 06:00:00,2025-09-16 11:30:00,21.81,26.36,,,267.63,0.95,8.99,50.58,10.76,3.59,36.35,26.36,36.35,Good
1758006000,2025-09-16 07:00:00,2025-09-16 12:30:00,19.98,23.53,,,203.55,0.95,6.55,60.95,9.68,2.22,33.300000000000004,23.53,33.300000000000004,Good
1758009600,2025-09-16 08:00:00,2025-09-16 13:30:00,20.38,23.93,,,197.05,0.95,6.52,63.89,9.44,2.75,33.96666666666667,23.93,33.96666666666667,Good
1758013200,2025-09-16 09:00:00,2025-09-16 14:30:00,24.93,28.82,,,210.17,0.95,6.88,70.57,9.97,3.42,41.550000000000004,28.82,41.550000000000004,Good
1758016800,2025-09-16 10:00:00,2025-09-16 15:30:00,32.78,36.96,,,228.49,0.9,7.41,78.02,10.83,3.74,54.007586206896555,36.96,54.007586206896555,Satisfactory
1758020400,2025-09-16 11:00:00,2025-09-16 16:30:00,37.82,42.19,,,246.11,0.86,8.38,82.61,10.95,3.91,62.523448275862066,42.19,62.523448275862066,Satisfactory
1758024000,2025-09-16 12:00:00,2025-09-16 17:30:00,39.83,44.08,,,254.35,0.54,10.15,81.76,11.43,3.65,65.9196551724138,44.08,65.9196551724138,Satisfactory
1758027600,2025-09-16 13:00:00,2025-09-16 18:30:00,40.03,43.96,,,252.9,0.04,11.69,76.19,13.01,3.11,66.25758620689655,43.96,66.25758620689655,Satisfactory
1758031200,2025-09-16 14:00:00,2025-09-16 19:30:00,40.35,44.5,,,276.26,0.0,13.61,67.7,15.32,3.48,66.79827586206896,44.5,66.79827586206896,Satisfactory
1758034800,2025-09-16 15:00:00,2025-09-16 20:30:00,38.04,42.18,,,294.6,0.0,15.6,56.09,16.025000000000002,3.42,62.895172413793105,42.18,62.895172413793105,Satisfactory
1758038400,2025-09-16 16:00:00,2025-09-16 21:30:00,33.44,37.44,,,301.53,0.0,17.34,41.93,16.025000000000002,3.25,55.12275862068965,37.44,55.12275862068965,Satisfactory
1758042000,2025-09-16 17:00:00,2025-09-16 22:30:00,30.31,34.63,,,313.18,0.01,18.66,31.4,16.0,3.31,,34.63,34.63,Good
1758045600,2025-09-16 18:00:00,2025-09-16 23:30:00,27.58,32.02,,,315.93,0.01,19.14,24.25,13.2,3.29,45.96666666666667,32.02,45.96666666666667,Good
1758049200,2025-09-16 19:00:00,2025-09-17 00:30:00,25.05,29.25,,,308.39,0.02,18.29,19.4,9.89,3.34,41.75,29.25,41.75,Good
1758052800,2025-09-16 20:00:00,2025-09-17 01:30:00,23.21,27.24,,,302.41,0.03,16.62,16.31,7.34,3.61,38.68333333333334,27.24,38.68333333333334,Good
1758056400,2025-09-16 21:00:00,2025-09-17 02:30:00,21.95,25.79,,,297.6,0.04,14.88,14.62,5.84,3.98,36.583333333333336,25.79,36.583333333333336,Good
1758060000,2025-09-16 22:00:00,2025-09-17 03:30:00,21.12,25.1,,,300.85,0.06,13.51,13.1,4.44,4.82,35.2,25.1,35.2,Good
1758063600,2025-09-16 23:00:00,2025-09-17 04:30:00,20.55,24.89,,,311.1,0.1,12.54,11.25,3.25,5.88,34.25,24.89,34.25,Good
1758067200,2025-09-17 00:00:00,2025-09-17 05:30:00,20.24,24.98,,,324.29,0.19,12.1,9.39,2.63,6.795,33.733333333333334,24.98,33.733333333333334,Good
1758070800,2025-09-17 01:00:00,2025-09-17 06:30:00,20.14,25.37,,,345.59,0.45,12.33,7.41,2.64,6.795,33.56666666666667,25.37,33.56666666666667,Good
1758074400,2025-09-17 02:00:00,2025-09-17 07:30:00,20.68,27.17,,,391.45,0.95,11.71,7.58,3.29,6.795,34.46666666666667,27.17,34.46666666666667,Good
1758078000,2025-09-17 03:00:00,2025-09-17 08:30:00,21.13,28.4,,,433.02,0.95,12.14,9.31,4.17,6.795,35.21666666666667,28.4,35.21666666666667,Good
1758081600,2025-09-17 04:00:00,2025-09-17 09:30:00,17.8,23.29,,,350.05,0.95,13.14,17.48,8.74,5.24,29.666666666666668,23.29,29.666666666666668,Good
1758085200,2025-09-17 05:00:00,2025-09-17 10:30:00,16.36,21.44,,,323.51,0.95,13.18,19.1,8.41,4.49,27.266666666666666,21.44,27.266666666666666,Good
1758088800,2025-09-17 06:00:00,2025-09-17 11:30:00,15.96,20.39,,,297.89,0.95,13.4,20.0,8.45,3.75,26.6,20.39,26.6,Good
1758092400,2025-09-17 07:00:00,2025-09-17 12:30:00,12.69,15.13,,,204.52,0.95,11.03,24.13,9.22,1.2,21.15,15.13,21.15,Good
1758096000,2025-09-17 08:00:00,2025-09-17 13:30:00,11.59,13.56,,,179.48,0.95,9.78,27.91,8.89,0.97,19.316666666666666,13.56,19.316666666666666,Good
1758099600,2025-09-17 09:00:00,2025-09-17 14:30:00,13.75,15.63,,,180.42,0.95,9.81,33.99,8.75,0.94,22.916666666666668,15.63,22.916666666666668,Good
1758103200,2025-09-17 10:00:00,2025-09-17 15:30:00,17.99,20.08,,,193.72,0.95,10.13,40.37,9.24,1.28,29.98333333333333,20.08,29.98333333333333,Good
1758106800,2025-09-17 11:00:00,2025-09-17 16:30:00,22.35,24.88,,,216.89,0.95,11.96,41.49,10.81,1.93,37.25000000000001,24.88,37.25000000000001,Good
1758110400,2025-09-17 12:00:00,2025-09-17 17:30:00,25.31,28.24,,,243.32,0.95,16.64,35.53,12.99,2.48,42.18333333333333,28.24,42.18333333333333,Good
1758114000,2025-09-17 13:00:00,2025-09-17 18:30:00,27.37,30.64,,,271.03,0.33,22.325000000000003,25.19,14.98,2.99,45.61666666666667,30.64,45.61666666666667,Good
1758117600,2025-09-17 14:00:00,2025-09-17 19:30:00,28.71,32.34,,,297.57,0.11,22.325000000000003,17.12,16.025000000000002,3.22,47.85,32.34,47.85,Good
1758121200,2025-09-17 15:00:00,2025-09-17 20:30:00,28.99,32.76,,,314.79,0.12,22.325000000000003,10.37,16.025000000000002,2.95,48.31666666666666,32.76,48.31666666666666,Good
1758124800,2025-09-17 16:00:00,2025-09-17 21:30:00,28.74,32.88,,,325.9,0.24,22.325000000000003,5.33,16.025000000000002,2.92,47.9,32.88,47.9,Good
1758128400,2025-09-17 17:00:00,2025-09-17 22:30:00,28.86,33.87,,,346.39,0.58,22.325000000000003,2.66,15.81,3.28,48.1,33.87,48.1,Good
1758132000,2025-09-17 18:00:00,2025-09-17 23:30:00,28.08,33.52,,,359.85,0.95,22.325000000000003,1.68,12.74,3.58,46.8,33.52,46.8,Good
1758135600,2025-09-17 19:00:00,2025-09-18 00:30:00,26.38,31.77,,,361.99,0.95,22.325000000000003,1.54,9.95,3.85,43.96666666666667,31.77,43.96666666666667,Good
1758139200,2025-09-17 20:00:00,2025-09-18 01:30:00,24.63,30.01,,,362.07,0.95,22.325000000000003,1.8,7.73,4.06,41.05,30.01,41.05,Good
1758142800,2025-09-17 21:00:00,2025-09-18 02:30:00,23.17,28.36,,,361.79,0.95,21.4,2.29,6.11,4.24,38.616666666666674,28.36,38.616666666666674,Good
1758146400,2025-09-17 22:00:00,2025-09-18 03:30:00,21.92,26.93,,,362.13,0.95,18.29,2.75,4.89,4.32,36.53333333333334,26.93,36.53333333333334,Good
1758150000,2025-09-17 23:00:00,2025-09-18 04:30:00,20.83,25.34,,,361.92,0.95,15.94,2.93,3.94,4.27,34.71666666666667,25.34,34.71666666666667,Good
1758153600,2025-09-18 00:00:00,2025-09-18 05:30:00,19.99,24.07,,,363.47,0.95,14.4,2.85,3.29,4.22,33.31666666666666,24.07,33.31666666666666,Good
1758157200,2025-09-18 01:00:00,2025-09-18 06:30:00,19.46,23.75,,,368.71,0.95,13.62,2.64,3.03,4.11,32.43333333333334,23.75,32.43333333333334,Good
1758160800,2025-09-18 02:00:00,2025-09-18 07:30:00,19.39,24.63,,,386.66,0.95,10.78,5.45,3.35,4.35,32.31666666666667,24.63,32.31666666666667,Good
1758164400,2025-09-18 03:00:00,2025-09-18 08:30:00,19.39,25.29,,,392.98,0.95,8.96,10.21,4.4,4.66,32.31666666666667,25.29,32.31666666666667,Good
1758168000,2025-09-18 04:00:00,2025-09-18 09:30:00,15.41,19.0,,,248.52,0.95,8.97,21.57,9.17,1.57,25.683333333333334,19.0,25.683333333333334,Good
1758171600,2025-09-18 05:00:00,2025-09-18 10:30:00,14.93,17.82,,,203.11,0.95,8.78,26.56,12.03,0.99,24.883333333333333,17.82,24.883333333333333,Good
1758175200,2025-09-18 06:00:00,2025-09-18 11:30:00,15.68,18.35,,,189.28,0.95,9.24,30.11,13.94,0.88,26.133333333333333,18.35,26.133333333333333,Good
1758178800,2025-09-18 07:00:00,2025-09-18 12:30:00,15.38,17.73,,,179.52,0.95,9.35,34.18,13.53,1.09,25.633333333333336,17.73,25.633333333333336,Good
1758182400,2025-09-18 08:00:00,2025-09-18 13:30:00,16.52,18.81,,,180.59,0.95,9.54,38.75,12.87,1.54,27.533333333333335,18.81,27.533333333333335,Good
1758186000,2025-09-18 09:00:00,2025-09-18 14:30:00,19.45,21.82,,,189.66,0.95,10.15,44.46,13.46,1.82,32.416666666666664,21.82,32.416666666666664,Good
1758189600,2025-09-18 10:00:00,2025-09-18 15:30:00,23.98,26.54,,,206.83,0.95,11.75,48.45,15.17,2.1,39.96666666666667,26.54,39.96666666666667,Good
1758193200,2025-09-18 11:00:00,2025-09-18 16:30:00,28.18,30.85,,,229.03,0.95,15.19,47.28,16.025000000000002,2.29,46.96666666666667,30.85,46.96666666666667,Good
1758196800,2025-09-18 12:00:00,2025-09-18 17:30:00,29.27,31.75,,,242.84,0.56,19.68,42.4,16.025000000000002,2.27,48.78333333333333,31.75,48.78333333333333,Good
1758200400,2025-09-18 13:00:00,2025-09-18 18:30:00,27.71,30.11,,,257.58,0.03,22.325000000000003,35.48,16.025000000000002,2.46,46.18333333333334,30.11,46.18333333333334,Good
1758204000,2025-09-18 14:00:00,2025-09-18 19:30:00,25.44,28.33,,,282.72,0.01,22.325000000000003,28.63,16.025000000000002,2.8,42.400000000000006,28.33,42.400000000000006,Good
1758207600,2025-09-18 15:00:00,2025-09-18 20:30:00,23.77,27.22,,,307.29,0.02,22.325000000000003,23.32,16.025000000000002,2.93,39.61666666666667,27.22,39.61666666666667,Good
1758211200,2025-09-18 16:00:00,2025-09-18 21:30:00,23.48,27.35,,,326.37,0.03,22.325000000000003,19.75,13.31,3.06,39.13333333333333,27.35,39.13333333333333,Good
1758214800,2025-09-18 17:00:00,2025-09-18 22:30:00,24.28,28.56,,,343.49,0.03,21.86,17.95,10.27,3.22,40.46666666666667,28.56,40.46666666666667,Good
1758218400,2025-09-18 18:00:00,2025-09-18 23:30:00,25.0,29.23,,,351.81,0.02,20.43,17.15,8.19,3.22,41.66666666666667,29.23,41.66666666666667,Good
1758222000,2025-09-18 19:00:00,2025-09-19 00:30:00,25.65,29.77,,,355.18,0.03,18.89,15.89,6.35,3.41,42.75,29.77,42.75,Good
1758225600,2025-09-18 20:00:00,2025-09-19 01:30:00,26.66,31.07,,,365.54,0.04,17.5,13.62,4.97,4.05,44.43333333333334,31.07,44.43333333333334,Good
1758229200,2025-09-18 21:00:00,2025-09-19 02:30:00,27.53,32.12,,,374.49,0.05,16.17,12.03,4.18,4.67,45.88333333333334,32.12,45.88333333333334,Good
1758232800,2025-09-18 22:00:00,2025-09-19 03:30:00,28.23,32.71,,,381.53,0.06,15.11,10.9,3.86,4.91,47.050000000000004,32.71,47.050000000000004,Good
1758236400,2025-09-18 23:00:00,2025-09-19 04:30:00,28.82,32.96,,,385.49,0.06,14.33,10.17,3.64,4.6,48.03333333333334,32.96,48.03333333333334,Good
1758240000,2025-09-19 00:00:00,2025-09-19 05:30:00,29.53,33.38,,,388.4,0.08,14.07,9.42,3.58,4.22,49.21666666666667,33.38,49.21666666666667,Good
1758243600,2025-09-19 01:00:00,2025-09-19 06:30:00,30.37,34.26,,,395.07,0.18,14.48,8.22,4.0,3.88,,34.26,34.26,Good
1758247200,2025-09-19 02:00:00,2025-09-19 07:30:00,31.36,36.16,,,418.24,0.95,14.87,7.34,4.81,3.73,51.608275862068965,36.16,51.608275862068965,Satisfactory
1758250800,2025-09-19 03:00:00,2025-09-19 08:30:00,31.94,37.56,,,440.09,0.95,13.5,10.02,5.98,3.64,52.58827586206897,37.56,52.58827586206897,Satisfactory
1758254400,2025-09-19 04:00:00,2025-09-19 09:30:00,28.01,32.48,,,335.76,0.95,11.79,19.26,10.2,1.78,46.68333333333334,32.48,46.68333333333334,Good
1758258000,2025-09-19 05:00:00,2025-09-19 10:30:00,27.07,31.47,,,301.31,0.95,11.07,25.86,12.07,1.58,45.11666666666667,31.47,45.11666666666667,Good
1758261600,2025-09-19 06:00:00,2025-09-19 11:30:00,30.09,34.43,,,279.68,0.95,11.39,35.13,15.08,1.25,,34.43,34.43,Good
1758265200,2025-09-19 07:00:00,2025-09-19 12:30:00,33.68,37.69,,,245.56,0.95,11.55,45.58,16.025000000000002,0.65,55.528275862068966,37.69,55.528275862068966,Satisfactory
1758268800,2025-09-19 08:00:00,2025-09-19 13:30:00,35.83,39.82,,,231.95,0.95,11.31,52.81,16.025000000000002,0.92,59.161034482758616,39.82,59.161034482758616,Satisfactory
1758272400,2025-09-19 09:00:00,2025-09-19 14:30:00,37.29,41.36,,,227.82,0.95,11.34,57.4,16.025000000000002,1.32,61.627931034482756,41.36,61.627931034482756,Satisfactory
1758276000,2025-09-19 10:00:00,2025-09-19 15:30:00,37.46,41.62,,,228.69,0.95,13.02,58.21,16.025000000000002,1.83,61.9151724137931,41.62,61.9151724137931,Satisfactory
1758279600,2025-09-19 11:00:00,2025-09-19 16:30:00,36.88,41.17,,,232.25,0.95,15.43,57.01,16.025000000000002,2.43,60.93517241379311,41.17,60.93517241379311,Satisfactory
1758283200,2025-09-19 12:00:00,2025-09-19 17:30:00,36.29,40.79,,,240.15,0.41,18.69,54.37,16.025000000000002,3.04,59.93827586206896,40.79,59.93827586206896,Satisfactory
1758286800,2025-09-19 13:00:00,2025-09-19 18:30:00,36.45,41.1,,,254.4,0.02,21.27,51.22,16.025000000000002,3.68,60.20862068965518,41.1,60.20862068965518,Satisfactory
1758290400,2025-09-19 14:00:00,2025-09-19 19:30:00,36.98,41.77,,,272.42,0.0,22.09,48.44,16.025000000000002,4.39,61.10413793103448,41.77,61.10413793103448,Satisfactory
1758294000,2025-09-19 15:00:00,2025-09-19 20:30:00,36.24,41.02,,,287.39,0.0,21.64,45.63,16.025000000000002,4.89,59.85379310344828,41.02,59.85379310344828,Satisfactory
1758297600,2025-09-19 16:00:00,2025-09-19 21:30:00,34.01,38.59,,,297.44,0.0,20.24,42.08,15.63,5.01,56.08586206896551,38.59,56.08586206896551,Satisfactory
1758301200,2025-09-19 17:00:00,2025-09-19 22:30:00,31.91,36.47,,,311.52,0.0,19.08,38.09,12.81,4.97,52.53758620689655,36.47,52.53758620689655,Satisfactory
1758304800,2025-09-19 18:00:00,2025-09-19 23:30:00,29.52,33.95,,,320.72,0.0,18.18,33.58,10.68,4.78,49.2,33.95,49.2,Good
1758308400,2025-09-19 19:00:00,2025-09-20 00:30:00,26.9,30.91,,,321.27,0.0,17.24,28.5,9.64,4.46,44.833333333333336,30.91,44.833333333333336,Good
1758312000,2025-09-19 20:00:00,2025-09-20 01:30:00,25.2,28.95,,,320.86,0.0,16.09,23.9,8.74,4.16,42.0,28.95,42.0,Good
1758315600,2025-09-19 21:00:00,2025-09-20 02:30:00,24.66,28.3,,,320.44,0.0,14.94,20.62,8.17,3.84,41.1,28.3,41.1,Good
1758319200,2025-09-19 22:00:00,2025-09-20 03:30:00,25.27,28.8,,,326.35,0.0,14.01,18.19,7.38,3.49,42.11666666666667,28.8,42.11666666666667,Good
1758322800,2025-09-19 23:00:00,2025-09-20 04:30:00,25.98,29.41,,,336.36,0.0,13.13,16.09,5.95,3.36,43.300000000000004,29.41,43.300000000000004,Good
1758326400,2025-09-20 00:00:00,2025-09-20 05:30:00,25.87,29.18,,,339.95,0.01,12.35,14.74,4.71,3.42,43.11666666666667,29.18,43.11666666666667,Good
1758330000,2025-09-20 01:00:00,2025-09-20 06:30:00,24.32,27.44,,,333.83,0.02,11.68,14.05,3.73,3.31,40.53333333333334,27.44,40.53333333333334,Good
1758333600,2025-09-20 02:00:00,2025-09-20 07:30:00,21.88,25.08,,,327.35,0.4,11.22,13.43,3.22,3.05,36.46666666666667,25.08,36.46666666666667,Good
1758337200,2025-09-20 03:00:00,2025-09-20 08:30:00,17.48,20.54,,,307.96,0.95,10.0,14.81,3.39,2.71,29.133333333333336,20.54,29.133333333333336,Good
1758340800,2025-09-20 04:00:00,2025-09-20 09:30:00,12.94,15.33,,,262.05,0.95,8.52,18.4,5.01,1.94,21.566666666666666,15.33,21.566666666666666,Good
1758344400,2025-09-20 05:00:00,2025-09-20 10:30:00,11.31,13.42,,,236.21,0.95,7.32,22.7,5.62,1.73,18.85,13.42,18.85,Good
1758348000,2025-09-20 06:00:00,2025-09-20 11:30:00,11.0,12.9,,,214.95,0.95,6.39,29.62,6.69,1.58,18.333333333333336,12.9,18.333333333333336,Good
1758351600,2025-09-20 07:00:00,2025-09-20 12:30:00,11.59,13.41,,,185.27,0.95,5.3,40.33,8.5,1.35,19.316666666666666,13.41,19.316666666666666,Good
1758355200,2025-09-20 08:00:00,2025-09-20 13:30:00,13.39,15.34,,,170.37,0.95,4.92,48.51,9.63,1.39,22.31666666666667,15.34,22.31666666666667,Good
1758358800,2025-09-20 09:00:00,2025-09-20 14:30:00,15.08,17.2,,,165.47,0.95,4.83,54.33,10.49,1.51,25.133333333333333,17.2,25.133333333333333,Good
1758362400,2025-09-20 10:00:00,2025-09-20 15:30:00,16.01,18.29,,,164.39,0.72,5.15,57.83,11.27,1.68,26.683333333333337,18.29,26.683333333333337,Good
1758366000,2025-09-20 11:00:00,2025-09-20 16:30:00,15.68,18.14,,,165.43,0.46,6.47,55.85,12.34,1.89,26.133333333333333,18.14,26.133333333333333,Good
1758369600,2025-09-20 12:00:00,2025-09-20 17:30:00,14.68,17.26,,,169.58,0.19,8.87,49.83,13.65,2.17,24.46666666666667,17.26,24.46666666666667,Good
1758373200,2025-09-20 13:00:00,2025-09-20 18:30:00,14.84,17.89,,,189.8,0.01,12.06,41.89,13.68,3.4,24.733333333333334,17.89,24.733333333333334,Good
1758376800,2025-09-20 14:00:00,2025-09-20 19:30:00,15.51,19.5,,,223.05,0.01,14.82,33.37,11.76,5.29,25.85,19.5,25.85,Good
1758380400,2025-09-20 15:00:00,2025-09-20 20:30:00,15.02,19.95,,,251.54,0.02,16.02,26.21,9.16,6.48,25.033333333333335,19.95,25.033333333333335,Good
1758384000,2025-09-20 16:00:00,2025-09-20 21:30:00,13.76,18.85,,,268.09,0.02,15.88,21.21,8.09,6.43,22.933333333333334,18.85,22.933333333333334,Good
1758387600,2025-09-20 17:00:00,2025-09-20 22:30:00,12.56,17.34,,,279.32,0.02,15.34,18.29,7.68,5.85,20.933333333333334,17.34,20.933333333333334,Good
