timestamp_unix,timestamp_utc,timestamp_ist,pm2_5,pm10,temp_c,humidity,co,no,no2,o3,so2,nh3
1762959600,2025-11-12 15:00:00,2025-11-12 20:30:00,59.46,76.02,,,256.03,0.0,5.29,101.11,4.89,0.0
1762963200,2025-11-12 16:00:00,2025-11-12 21:30:00,58.47,74.94,,,262.72,0.0,5.16,96.49,4.56,0.0
1762966800,2025-11-12 17:00:00,2025-11-12 22:30:00,59.32,76.21,,,272.5,0.0,5.18,93.0,4.23,0.0
1762970400,2025-11-12 18:00:00,2025-11-12 23:30:00,61.29,78.78,,,280.66,0.0,5.22,90.58,3.9,0.0
1762974000,2025-11-12 19:00:00,2025-11-13 00:30:00,62.89,80.23,,,282.59,0.0,5.05,87.92,3.48,0.0
1762977600,2025-11-12 20:00:00,2025-11-13 01:30:00,64.01,80.91,,,284.02,0.0,4.6,85.39,3.06,0.0
1762981200,2025-11-12 21:00:00,2025-11-13 02:30:00,64.36,80.71,,,283.68,0.0,4.06,83.27,2.74,0.02
1762984800,2025-11-12 22:00:00,2025-11-13 03:30:00,63.74,79.06,,,284.04,0.0,3.68,81.05,2.55,0.04
1762988400,2025-11-12 23:00:00,2025-11-13 04:30:00,62.14,75.95,,,285.57,0.0,3.46,78.45,2.46,0.04
1762992000,2025-11-13 00:00:00,2025-11-13 05:30:00,60.3,72.74,,,288.39,0.0,3.46,75.74,2.42,0.04
1762995600,2025-11-13 01:00:00,2025-11-13 06:30:00,58.21,70.1,,,292.93,0.0,3.82,73.12,2.5,0.08
1762999200,2025-11-13 02:00:00,2025-11-13 07:30:00,57.09,69.43,,,310.55,0.09,5.25,70.85,3.06,0.2
1763002800,2025-11-13 03:00:00,2025-11-13 08:30:00,56.77,69.57,,,323.87,0.62,6.28,75.1,4.47,0.13
1763006400,2025-11-13 04:00:00,2025-11-13 09:30:00,50.01,61.28,,,268.32,0.38,3.46,105.78,6.05,0.0
1763010000,2025-11-13 05:00:00,2025-11-13 10:30:00,46.62,56.55,,,258.59,0.24,2.3,116.67,5.26,0.0
1763013600,2025-11-13 06:00:00,2025-11-13 11:30:00,47.13,56.42,,,256.58,0.17,1.88,122.83,4.96,0.0
1763017200,2025-11-13 07:00:00,2025-11-13 12:30:00,47.31,55.53,,,257.95,0.15,1.79,126.89,4.86,0.0
1763020800,2025-11-13 08:00:00,2025-11-13 13:30:00,47.01,53.86,,,259.1,0.13,1.88,128.06,4.73,0.0
1763024400,2025-11-13 09:00:00,2025-11-13 14:30:00,47.98,53.96,,,260.02,0.11,2.1,128.28,4.69,0.0
1763028000,2025-11-13 10:00:00,2025-11-13 15:30:00,49.61,55.29,,,262.12,0.11,2.54,127.0,4.77,0.0
1763031600,2025-11-13 11:00:00,2025-11-13 16:30:00,51.48,57.46,,,265.99,0.09,3.37,124.95,4.97,0.0
1763035200,2025-11-13 12:00:00,2025-11-13 17:30:00,52.39,59.01,,,269.75,0.02,4.43,122.15,5.11,0.0
1763038800,2025-11-13 13:00:00,2025-11-13 18:30:00,54.09,62.16,,,276.88,0.0,5.33,117.59,5.05,0.0
1763042400,2025-11-13 14:00:00,2025-11-13 19:30:00,58.05,68.2,,,289.7,0.0,6.12,112.61,5.05,0.0
1763046000,2025-11-13 15:00:00,2025-11-13 20:30:00,62.79,75.01,,,301.5,0.0,6.38,108.81,5.22,0.0
1763049600,2025-11-13 16:00:00,2025-11-13 21:30:00,66.81,80.59,,,307.14,0.0,6.23,104.93,5.31,0.0
1763053200,2025-11-13 17:00:00,2025-11-13 22:30:00,70.56,85.54,,,311.5,0.0,6.07,102.01,5.43,0.0
1763056800,2025-11-13 18:00:00,2025-11-13 23:30:00,73.45,89.14,,,310.46,0.0,5.87,99.91,5.48,0.0
1763060400,2025-11-13 19:00:00,2025-11-14 00:30:00,74.91,90.66,,,300.15,0.0,5.31,98.23,5.33,0.0
1763064000,2025-11-13 20:00:00,2025-11-14 01:30:00,76.06,92.22,,,288.58,0.0,4.41,98.29,5.22,0.0
1763067600,2025-11-13 21:00:00,2025-11-14 02:30:00,77.02,93.98,,,276.9,0.0,3.55,100.02,5.25,0.0
1763071200,2025-11-13 22:00:00,2025-11-14 03:30:00,78.18,96.46,,,267.89,0.0,2.94,102.55,5.4,0.0
1763074800,2025-11-13 23:00:00,2025-11-14 04:30:00,79.42,98.85,,,264.37,0.0,2.67,103.66,5.54,0.0
1763078400,2025-11-14 00:00:00,2025-11-14 05:30:00,80.58,100.72,,,264.49,0.0,2.66,103.76,5.66,0.0
1763082000,2025-11-14 01:00:00,2025-11-14 06:30:00,81.14,101.79,,,266.2,0.0,2.99,103.21,5.91,0.0
1763085600,2025-11-14 02:00:00,2025-11-14 07:30:00,81.51,103.02,,,275.36,0.03,4.22,102.65,6.62,0.0
1763089200,2025-11-14 03:00:00,2025-11-14 08:30:00,80.45,102.58,,,280.02,0.27,5.4,105.63,7.97,0.0
1763092800,2025-11-14 04:00:00,2025-11-14 09:30:00,74.99,96.95,,,249.39,0.31,4.11,123.43,10.1,0.0
1763096400,2025-11-14 05:00:00,2025-11-14 10:30:00,69.42,90.17,,,232.21,0.26,2.94,132.18,9.8,0.0
1763100000,2025-11-14 06:00:00,2025-11-14 11:30:00,64.97,84.57,,,218.55,0.19,2.09,138.28,9.33,0.0
1763103600,2025-11-14 07:00:00,2025-11-14 12:30:00,62.2,80.59,,,209.84,0.16,1.63,142.66,8.93,0.0
1763107200,2025-11-14 08:00:00,2025-11-14 13:30:00,60.21,77.4,,,202.98,0.14,1.58,143.09,8.56,0.0
1763110800,2025-11-14 09:00:00,2025-11-14 14:30:00,59.05,75.74,,,198.85,0.13,1.73,142.72,8.46,0.0
1763114400,2025-11-14 10:00:00,2025-11-14 15:30:00,58.96,75.59,,,200.44,0.13,2.17,142.87,8.71,0.0
1763118000,2025-11-14 11:00:00,2025-11-14 16:30:00,59.73,76.63,,,208.17,0.12,3.18,142.51,9.32,0.0
1763121600,2025-11-14 12:00:00,2025-11-14 17:30:00,60.34,77.52,,,218.95,0.04,4.79,140.0,10.01,0.0
1763125200,2025-11-14 13:00:00,2025-11-14 18:30:00,60.66,78.16,,,231.83,0.0,6.17,135.03,10.61,0.0
1763128800,2025-11-14 14:00:00,2025-11-14 19:30:00,61.64,79.73,,,248.28,0.0,7.15,129.51,11.01,0.0
1763132400,2025-11-14 15:00:00,2025-11-14 20:30:00,63.11,81.83,,,262.87,0.0,7.38,124.63,11.2,0.0
1763136000,2025-11-14 16:00:00,2025-11-14 21:30:00,64.2,83.22,,,274.13,0.0,7.06,119.62,10.69,0.0
1763139600,2025-11-14 17:00:00,2025-11-14 22:30:00,66.11,85.47,,,288.96,0.0,6.89,115.86,9.9,0.0
1763143200,2025-11-14 18:00:00,2025-11-14 23:30:00,68.17,87.65,,,301.06,0.0,6.77,112.73,9.13,0.0
1763146800,2025-11-14 19:00:00,2025-11-15 00:30:00,70.12,89.35,,,308.52,0.0,6.44,108.92,8.36,0.0
1763150400,2025-11-14 20:00:00,2025-11-15 01:30:00,72.32,91.24,,,313.22,0.0,5.59,105.67,7.65,0.04
1763154000,2025-11-14 21:00:00,2025-11-15 02:30:00,73.94,92.47,,,313.91,0.0,4.65,103.7,6.96,0.08
1763157600,2025-11-14 22:00:00,2025-11-15 03:30:00,75.3,93.35,,,313.06,0.0,3.96,101.73,6.38,0.14
1763161200,2025-11-14 23:00:00,2025-11-15 04:30:00,77.27,94.89,,,314.96,0.0,3.51,99.81,5.9,0.19
1763164800,2025-11-15 00:00:00,2025-11-15 05:30:00,79.28,96.53,,,316.63,0.0,3.27,98.76,5.5,0.21
1763168400,2025-11-15 01:00:00,2025-11-15 06:30:00,80.33,97.36,,,316.88,0.0,3.3,98.08,5.28,0.21
1763172000,2025-11-15 02:00:00,2025-11-15 07:30:00,81.11,98.66,,,323.52,0.06,4.18,98.69,5.51,0.2
1763175600,2025-11-15 03:00:00,2025-11-15 08:30:00,81.5,100.17,,,331.54,0.3,5.09,104.0,6.31,0.08
1763179200,2025-11-15 04:00:00,2025-11-15 09:30:00,77.2,96.65,,,311.11,0.13,4.54,124.51,8.03,0.0
1763182800,2025-11-15 05:00:00,2025-11-15 10:30:00,70.9,88.95,,,296.89,0.13,4.06,128.8,7.77,0.0
1763186400,2025-11-15 06:00:00,2025-11-15 11:30:00,65.32,82.05,,,282.65,0.12,3.64,129.7,7.49,0.0
1763190000,2025-11-15 07:00:00,2025-11-15 12:30:00,60.3,75.15,,,268.03,0.03,3.56,128.46,7.25,0.0
1763193600,2025-11-15 08:00:00,2025-11-15 13:30:00,56.97,69.59,,,255.51,0.02,3.62,125.05,6.73,0.0
1763197200,2025-11-15 09:00:00,2025-11-15 14:30:00,57.05,68.26,,,250.22,0.02,3.66,123.15,6.34,0.0
1763200800,2025-11-15 10:00:00,2025-11-15 15:30:00,58.03,68.9,,,250.33,0.02,3.79,122.77,6.19,0.0
1763204400,2025-11-15 11:00:00,2025-11-15 16:30:00,59.4,70.83,,,255.38,0.01,4.22,122.49,6.43,0.0
1763208000,2025-11-15 12:00:00,2025-11-15 17:30:00,60.89,73.21,,,263.08,0.0,4.73,122.9,6.73,0.0
1763211600,2025-11-15 13:00:00,2025-11-15 18:30:00,61.15,74.1,,,270.87,0.0,5.17,122.12,7.03,0.0
1763215200,2025-11-15 14:00:00,2025-11-15 19:30:00,61.27,74.97,,,280.35,0.0,5.45,120.1,7.33,0.0
1763218800,2025-11-15 15:00:00,2025-11-15 20:30:00,61.48,75.96,,,289.09,0.0,5.43,117.67,7.51,0.0
1763222400,2025-11-15 16:00:00,2025-11-15 21:30:00,61.95,77.51,,,294.57,0.0,5.14,115.18,7.48,0.0
1763226000,2025-11-15 17:00:00,2025-11-15 22:30:00,64.13,81.39,,,300.77,0.0,4.85,113.93,7.48,0.0
1763229600,2025-11-15 18:00:00,2025-11-15 23:30:00,67.63,86.55,,,306.03,0.0,4.58,113.55,7.42,0.0
1763233200,2025-11-15 19:00:00,2025-11-16 00:30:00,70.96,90.46,,,306.03,0.0,4.04,114.33,7.25,0.0
1763236800,2025-11-15 20:00:00,2025-11-16 01:30:00,74.56,94.52,,,304.76,0.0,3.34,116.17,7.01,0.0
1763240400,2025-11-15 21:00:00,2025-11-16 02:30:00,77.77,97.83,,,302.31,0.0,2.73,118.95,6.76,0.0
1763244000,2025-11-15 22:00:00,2025-11-16 03:30:00,78.9,98.25,,,298.17,0.0,2.31,121.41,6.48,0.0
1763247600,2025-11-15 23:00:00,2025-11-16 04:30:00,78.07,96.35,,,294.58,0.0,2.09,121.71,5.95,0.0
1763251200,2025-11-16 00:00:00,2025-11-16 05:30:00,75.6,93.01,,,289.8,0.0,2.01,120.89,5.42,0.0
1763254800,2025-11-16 01:00:00,2025-11-16 06:30:00,70.51,85.02,,,283.55,0.0,2.1,119.2,5.18,0.0
1763258400,2025-11-16 02:00:00,2025-11-16 07:30:00,65.71,77.18,,,280.78,0.0,2.65,116.95,4.86,0.0
1763262000,2025-11-16 03:00:00,2025-11-16 08:30:00,60.78,70.05,,,280.37,0.03,3.55,114.68,4.75,0.0
1763265600,2025-11-16 04:00:00,2025-11-16 09:30:00,54.36,60.88,,,272.67,0.06,3.73,114.76,4.53,0.0
1763269200,2025-11-16 05:00:00,2025-11-16 10:30:00,49.14,53.68,,,265.73,0.06,3.5,115.04,4.22,0.0
1763272800,2025-11-16 06:00:00,2025-11-16 11:30:00,47.19,50.77,,,262.8,0.04,3.34,115.35,4.12,0.0
1763276400,2025-11-16 07:00:00,2025-11-16 12:30:00,47.88,51.08,,,264.98,0.04,3.32,117.01,4.08,0.0
1763280000,2025-11-16 08:00:00,2025-11-16 13:30:00,49.39,52.55,,,269.1,0.03,3.45,119.07,4.19,0.0
1763283600,2025-11-16 09:00:00,2025-11-16 14:30:00,51.04,54.2,,,272.84,0.03,3.62,121.09,4.35,0.0
1763287200,2025-11-16 10:00:00,2025-11-16 15:30:00,52.33,55.39,,,279.03,0.02,3.93,123.44,4.74,0.0
1763290800,2025-11-16 11:00:00,2025-11-16 16:30:00,52.92,55.79,,,285.94,0.01,4.38,124.25,4.95,0.0
1763294400,2025-11-16 12:00:00,2025-11-16 17:30:00,52.5,55.11,,,294.86,0.0,4.8,125.46,4.93,0.0
1763298000,2025-11-16 13:00:00,2025-11-16 18:30:00,51.12,53.23,,,304.79,0.0,5.04,125.99,5.04,0.0
1763301600,2025-11-16 14:00:00,2025-11-16 19:30:00,50.74,52.52,,,319.16,0.0,5.05,126.74,5.2,0.0
1763305200,2025-11-16 15:00:00,2025-11-16 20:30:00,51.14,52.84,,,332.87,0.0,4.83,127.44,5.26,0.0
1763308800,2025-11-16 16:00:00,2025-11-16 21:30:00,52.49,54.17,,,341.39,0.0,4.41,126.88,5.16,0.0
1763312400,2025-11-16 17:00:00,2025-11-16 22:30:00,55.72,57.82,,,347.77,0.0,4.07,126.26,5.05,0.0
1763316000,2025-11-16 18:00:00,2025-11-16 23:30:00,59.61,62.37,,,349.53,0.0,3.76,125.29,5.01,0.0
1763319600,2025-11-16 19:00:00,2025-11-17 00:30:00,63.48,66.92,,,345.66,0.0,3.37,123.98,4.83,0.0
1763323200,2025-11-16 20:00:00,2025-11-17 01:30:00,67.48,71.69,,,340.52,0.0,3.03,122.59,4.86,0.0
1763326800,2025-11-16 21:00:00,2025-11-17 02:30:00,71.06,75.8,,,334.9,0.0,2.71,121.46,4.88,0.0
1763330400,2025-11-16 22:00:00,2025-11-17 03:30:00,74.4,79.95,,,329.37,0.0,2.5,119.89,4.81,0.0
1763334000,2025-11-16 23:00:00,2025-11-17 04:30:00,77.07,83.66,,,325.92,0.0,2.4,118.41,4.9,0.0
1763337600,2025-11-17 00:00:00,2025-11-17 05:30:00,79.07,86.58,,,323.64,0.0,2.42,116.89,4.99,0.0
1763341200,2025-11-17 01:00:00,2025-11-17 06:30:00,78.9,85.95,,,323.96,0.0,2.65,115.04,5.5,0.0
1763344800,2025-11-17 02:00:00,2025-11-17 07:30:00,76.91,82.35,,,331.86,0.0,3.54,111.88,5.58,0.0
1763348400,2025-11-17 03:00:00,2025-11-17 08:30:00,75.05,79.13,,,343.32,0.02,5.0,107.7,5.44,0.08
1763352000,2025-11-17 04:00:00,2025-11-17 09:30:00,72.17,75.17,,,346.05,0.02,5.9,104.15,5.18,0.15
1763355600,2025-11-17 05:00:00,2025-11-17 10:30:00,68.69,71.07,,,344.78,0.03,6.37,101.08,5.1,0.18
1763359200,2025-11-17 06:00:00,2025-11-17 11:30:00,64.15,66.15,,,339.14,0.04,6.6,99.62,5.14,0.18
1763362800,2025-11-17 07:00:00,2025-11-17 12:30:00,61.11,62.95,,,335.03,0.04,6.84,99.55,5.24,0.17
1763366400,2025-11-17 08:00:00,2025-11-17 13:30:00,59.73,61.48,,,332.33,0.04,7.15,98.84,5.34,0.17
1763370000,2025-11-17 09:00:00,2025-11-17 14:30:00,58.89,60.58,,,331.76,0.04,7.52,98.18,5.47,0.18
1763373600,2025-11-17 10:00:00,2025-11-17 15:30:00,58.95,60.75,,,334.55,0.07,7.92,98.54,5.59,0.17
1763377200,2025-11-17 11:00:00,2025-11-17 16:30:00,58.81,60.73,,,339.52,0.04,8.59,99.41,5.85,0.18
1763380800,2025-11-17 12:00:00,2025-11-17 17:30:00,57.97,59.81,,,348.15,0.01,9.35,100.9,5.95,0.19
1763384400,2025-11-17 13:00:00,2025-11-17 18:30:00,56.66,58.39,,,357.88,0.0,9.47,103.15,5.69,0.2
1763388000,2025-11-17 14:00:00,2025-11-17 19:30:00,56.48,58.32,,,368.75,0.0,8.91,104.39,5.49,0.23
1763391600,2025-11-17 15:00:00,2025-11-17 20:30:00,57.52,59.48,,,375.85,0.0,8.06,105.46,5.36,0.24
1763395200,2025-11-17 16:00:00,2025-11-17 21:30:00,57.25,59.17,,,377.61,0.0,7.01,106.31,5.31,0.23
1763398800,2025-11-17 17:00:00,2025-11-17 22:30:00,55.17,57.04,,,378.03,0.0,6.11,107.19,5.1,0.23
1763402400,2025-11-17 18:00:00,2025-11-17 23:30:00,53.31,55.05,,,375.14,0.0,5.39,107.44,4.76,0.2
1763406000,2025-11-17 19:00:00,2025-11-18 00:30:00,53.0,54.5,,,367.47,0.0,4.63,107.37,4.32,0.14
1763409600,2025-11-17 20:00:00,2025-11-18 01:30:00,54.18,55.49,,,359.86,0.0,3.87,106.77,3.97,0.12
1763413200,2025-11-17 21:00:00,2025-11-18 02:30:00,55.29,56.46,,,351.78,0.0,3.23,105.52,3.63,0.11
1763416800,2025-11-17 22:00:00,2025-11-18 03:30:00,55.37,56.44,,,345.02,0.0,2.8,103.98,3.39,0.12
1763420400,2025-11-17 23:00:00,2025-11-18 04:30:00,53.45,54.45,,,339.67,0.0,2.55,100.92,3.06,0.14
1763424000,2025-11-18 00:00:00,2025-11-18 05:30:00,49.88,50.83,,,336.1,0.0,2.47,96.8,2.75,0.16
1763427600,2025-11-18 01:00:00,2025-11-18 06:30:00,44.23,45.21,,,337.01,0.0,2.65,90.42,2.6,0.19
1763431200,2025-11-18 02:00:00,2025-11-18 07:30:00,38.17,39.45,,,351.63,0.0,3.59,81.72,2.62,0.3
1763434800,2025-11-18 03:00:00,2025-11-18 08:30:00,32.94,34.53,,,374.27,0.03,5.2,72.78,2.81,0.44
1763438400,2025-11-18 04:00:00,2025-11-18 09:30:00,27.94,29.64,,,391.78,0.12,6.09,65.74,3.02,0.48
1763442000,2025-11-18 05:00:00,2025-11-18 10:30:00,23.57,25.26,,,398.15,0.21,6.25,61.3,3.3,0.5
1763445600,2025-11-18 06:00:00,2025-11-18 11:30:00,19.47,21.04,,,394.27,0.26,6.22,58.65,3.66,0.46
1763449200,2025-11-18 07:00:00,2025-11-18 12:30:00,14.39,15.66,,,382.79,0.22,5.85,57.48,3.83,0.35
1763452800,2025-11-18 08:00:00,2025-11-18 13:30:00,11.09,12.23,,,373.67,0.12,5.91,54.09,3.6,0.34
1763456400,2025-11-18 09:00:00,2025-11-18 14:30:00,8.55,9.63,,,361.16,0.09,5.89,51.54,3.33,0.34
1763460000,2025-11-18 10:00:00,2025-11-18 15:30:00,6.92,8.0,,,347.59,0.07,5.86,50.34,3.11,0.35
1763463600,2025-11-18 11:00:00,2025-11-18 16:30:00,6.4,7.57,,,338.56,0.06,6.26,50.09,3.04,0.37
1763467200,2025-11-18 12:00:00,2025-11-18 17:30:00,6.43,7.76,,,333.86,0.02,7.23,50.11,3.08,0.38
1763470800,2025-11-18 13:00:00,2025-11-18 18:30:00,6.71,8.27,,,329.02,0.0,7.99,49.93,2.98,0.4
1763474400,2025-11-18 14:00:00,2025-11-18 19:30:00,7.23,9.11,,,326.51,0.0,8.2,49.34,3.03,0.45
1763478000,2025-11-18 15:00:00,2025-11-18 20:30:00,7.9,10.04,,,326.0,0.0,8.2,47.94,3.18,0.49
1763481600,2025-11-18 16:00:00,2025-11-18 21:30:00,8.64,11.05,,,326.54,0.0,8.15,45.22,3.43,0.54
1763485200,2025-11-18 17:00:00,2025-11-18 22:30:00,9.67,12.55,,,335.0,0.0,8.38,41.53,3.43,0.62
1763488800,2025-11-18 18:00:00,2025-11-18 23:30:00,10.85,13.94,,,341.71,0.0,8.65,38.25,3.34,0.63
1763492400,2025-11-18 19:00:00,2025-11-19 00:30:00,11.92,14.8,,,340.86,0.0,8.53,35.82,2.94,0.56
1763496000,2025-11-18 20:00:00,2025-11-19 01:30:00,12.96,15.66,,,335.28,0.0,7.84,34.94,2.65,0.52
1763499600,2025-11-18 21:00:00,2025-11-19 02:30:00,13.86,16.48,,,326.76,0.0,6.88,35.15,2.47,0.52
1763503200,2025-11-18 22:00:00,2025-11-19 03:30:00,14.87,17.49,,,318.7,0.0,6.03,36.1,2.39,0.51
1763506800,2025-11-18 23:00:00,2025-11-19 04:30:00,16.16,18.79,,,313.23,0.0,5.35,37.22,2.35,0.47
1763510400,2025-11-19 00:00:00,2025-11-19 05:30:00,17.65,20.38,,,309.29,0.0,4.91,38.57,2.33,0.43
1763514000,2025-11-19 01:00:00,2025-11-19 06:30:00,19.28,22.27,,,307.7,0.0,4.74,40.35,2.25,0.43
1763517600,2025-11-19 02:00:00,2025-11-19 07:30:00,21.91,25.78,,,318.84,0.06,5.5,41.48,2.54,0.52
1763521200,2025-11-19 03:00:00,2025-11-19 08:30:00,25.46,30.41,,,332.89,0.47,6.39,45.05,3.29,0.57
1763524800,2025-11-19 04:00:00,2025-11-19 09:30:00,28.52,34.02,,,315.6,0.66,5.75,59.99,4.63,0.4
1763528400,2025-11-19 05:00:00,2025-11-19 10:30:00,32.33,38.29,,,303.73,0.55,4.83,73.92,5.3,0.35
1763532000,2025-11-19 06:00:00,2025-11-19 11:30:00,37.06,43.72,,,295.67,0.33,3.79,89.26,5.79,0.32
1763535600,2025-11-19 07:00:00,2025-11-19 12:30:00,40.62,48.18,,,285.29,0.21,2.63,102.81,5.77,0.22
1763539200,2025-11-19 08:00:00,2025-11-19 13:30:00,42.66,51.39,,,274.7,0.19,2.08,109.18,5.65,0.17
1763542800,2025-11-19 09:00:00,2025-11-19 14:30:00,44.55,54.76,,,266.94,0.19,2.01,112.88,5.87,0.12
1763546400,2025-11-19 10:00:00,2025-11-19 15:30:00,47.21,59.41,,,264.2,0.2,2.33,116.09,6.41,0.1
1763550000,2025-11-19 11:00:00,2025-11-19 16:30:00,51.45,65.94,,,267.16,0.17,3.29,117.88,7.27,0.11
1763553600,2025-11-19 12:00:00,2025-11-19 17:30:00,56.66,73.16,,,275.02,0.05,5.04,117.39,8.25,0.12
1763557200,2025-11-19 13:00:00,2025-11-19 18:30:00,62.4,80.52,,,284.8,0.0,6.45,114.95,9.15,0.13
1763560800,2025-11-19 14:00:00,2025-11-19 19:30:00,67.97,87.42,,,295.58,0.0,7.25,113.12,9.89,0.13
1763564400,2025-11-19 15:00:00,2025-11-19 20:30:00,71.98,92.2,,,303.72,0.0,7.35,111.59,10.29,0.11
1763568000,2025-11-19 16:00:00,2025-11-19 21:30:00,74.05,94.51,,,304.64,0.0,6.93,109.61,10.23,0.08
1763571600,2025-11-19 17:00:00,2025-11-19 22:30:00,76.03,96.78,,,306.19,0.0,6.54,108.33,9.91,0.06
1763575200,2025-11-19 18:00:00,2025-11-19 23:30:00,77.58,98.41,,,305.61,0.0,6.2,107.05,9.48,0.03
1763578800,2025-11-19 19:00:00,2025-11-20 00:30:00,78.51,99.09,,,302.17,0.0,5.74,104.29,8.72,0.01
1763582400,2025-11-19 20:00:00,2025-11-20 01:30:00,79.68,100.07,,,303.29,0.0,5.2,100.14,7.75,0.03
1763586000,2025-11-19 21:00:00,2025-11-20 02:30:00,80.5,100.52,,,303.46,0.0,4.61,96.34,6.86,0.04
1763589600,2025-11-19 22:00:00,2025-11-20 03:30:00,81.05,100.22,,,303.39,0.0,4.14,92.22,6.03,0.04
1763593200,2025-11-19 23:00:00,2025-11-20 04:30:00,81.89,99.89,,,304.37,0.0,3.82,88.91,5.37,0.06
1763596800,2025-11-20 00:00:00,2025-11-20 05:30:00,82.74,99.69,,,305.24,0.0,3.69,86.17,4.82,0.07
1763600400,2025-11-20 01:00:00,2025-11-20 06:30:00,82.58,98.64,,,305.74,0.0,3.9,84.38,4.52,0.08
1763604000,2025-11-20 02:00:00,2025-11-20 07:30:00,82.1,97.92,,,314.01,0.02,5.14,83.54,4.79,0.13
1763607600,2025-11-20 03:00:00,2025-11-20 08:30:00,80.56,96.4,,,321.4,0.2,6.77,86.74,5.77,0.13
1763611200,2025-11-20 04:00:00,2025-11-20 09:30:00,73.86,88.72,,,297.34,0.18,6.61,102.63,7.97,0.0
1763614800,2025-11-20 05:00:00,2025-11-20 10:30:00,69.06,82.81,,,293.54,0.18,6.56,105.26,8.27,0.0
1763618400,2025-11-20 06:00:00,2025-11-20 11:30:00,64.89,77.2,,,293.03,0.18,6.47,105.4,8.27,0.0
1763622000,2025-11-20 07:00:00,2025-11-20 12:30:00,58.44,67.33,,,292.65,0.08,6.33,104.63,7.87,0.0
1763625600,2025-11-20 08:00:00,2025-11-20 13:30:00,48.5,54.3,,,288.8,0.07,6.0,100.42,6.68,0.01
1763629200,2025-11-20 09:00:00,2025-11-20 14:30:00,40.69,45.08,,,285.3,0.07,5.88,97.01,6.08,0.03
1763632800,2025-11-20 10:00:00,2025-11-20 15:30:00,35.59,39.15,,,284.29,0.05,6.11,93.82,5.88,0.06
1763636400,2025-11-20 11:00:00,2025-11-20 16:30:00,32.98,35.94,,,287.52,0.03,6.79,90.12,5.8,0.11
1763640000,2025-11-20 12:00:00,2025-11-20 17:30:00,32.14,34.71,,,293.91,0.01,7.58,87.06,5.61,0.17
1763643600,2025-11-20 13:00:00,2025-11-20 18:30:00,32.18,34.72,,,301.33,0.0,8.1,83.45,5.24,0.23
1763647200,2025-11-20 14:00:00,2025-11-20 19:30:00,32.89,35.78,,,310.84,0.0,8.19,79.89,5.15,0.31
1763650800,2025-11-20 15:00:00,2025-11-20 20:30:00,34.12,37.44,,,319.69,0.0,7.99,76.58,5.23,0.36
1763654400,2025-11-20 16:00:00,2025-11-20 21:30:00,35.14,38.82,,,323.21,0.0,7.51,73.11,5.29,0.36
1763658000,2025-11-20 17:00:00,2025-11-20 22:30:00,36.49,40.54,,,328.32,0.0,7.24,69.9,5.42,0.36
1763661600,2025-11-20 18:00:00,2025-11-20 23:30:00,37.53,41.78,,,330.96,0.0,7.02,66.96,5.37,0.33
1763665200,2025-11-20 19:00:00,2025-11-21 00:30:00,37.96,41.83,,,328.03,0.0,6.59,63.93,5.11,0.24
1763668800,2025-11-20 20:00:00,2025-11-21 01:30:00,37.99,41.46,,,324.82,0.0,5.97,61.27,4.59,0.2
1763672400,2025-11-20 21:00:00,2025-11-21 02:30:00,37.31,40.71,,,319.6,0.0,5.37,58.82,4.21,0.19
1763676000,2025-11-20 22:00:00,2025-11-21 03:30:00,36.01,39.05,,,314.59,0.0,4.97,56.56,4.12,0.18
1763679600,2025-11-20 23:00:00,2025-11-21 04:30:00,34.53,37.02,,,311.09,0.0,4.73,54.51,3.83,0.2
1763683200,2025-11-21 00:00:00,2025-11-21 05:30:00,32.89,34.99,,,308.05,0.0,4.66,52.63,3.54,0.22
1763686800,2025-11-21 01:00:00,2025-11-21 06:30:00,30.62,32.83,,,304.1,0.0,4.84,50.64,3.33,0.28
1763690400,2025-11-21 02:00:00,2025-11-21 07:30:00,27.78,30.61,,,307.84,0.01,5.87,48.44,3.66,0.41
1763694000,2025-11-21 03:00:00,2025-11-21 08:30:00,23.75,27.03,,,315.57,0.13,7.52,46.47,4.24,0.52
1763697600,2025-11-21 04:00:00,2025-11-21 09:30:00,17.99,20.93,,,307.71,0.3,8.28,46.47,4.95,0.51
1763701200,2025-11-21 05:00:00,2025-11-21 10:30:00,13.2,15.6,,,296.9,0.4,8.26,46.32,5.01,0.49
1763704800,2025-11-21 06:00:00,2025-11-21 11:30:00,9.49,11.47,,,286.15,0.42,7.79,46.95,4.79,0.42
1763708400,2025-11-21 07:00:00,2025-11-21 12:30:00,7.31,8.9,,,281.96,0.31,7.25,48.57,4.58,0.34
1763712000,2025-11-21 08:00:00,2025-11-21 13:30:00,7.15,8.57,,,286.77,0.23,6.9,48.85,4.18,0.34
1763715600,2025-11-21 09:00:00,2025-11-21 14:30:00,7.37,8.69,,,290.88,0.18,6.42,48.99,3.75,0.34
1763719200,2025-11-21 10:00:00,2025-11-21 15:30:00,7.76,9.07,,,291.91,0.08,6.22,48.33,3.28,0.36
1763722800,2025-11-21 11:00:00,2025-11-21 16:30:00,8.3,9.7,,,294.88,0.04,6.77,47.26,3.27,0.38
1763726400,2025-11-21 12:00:00,2025-11-21 17:30:00,8.82,10.31,,,299.85,0.01,8.07,46.22,3.47,0.39
